Sensor Sample rate (Hz):,200.0,
,,
Sample No.,Timestamp (us),Sensor Voltage from Potentiometer (V)
1,0,1.4397216796874999
2,10208,1.4356933593749999
3,21208,1.4397216796874999
4,32208,1.4348876953124998
5,43208,1.4332763671875
6,54208,1.4389160156249998
7,65208,1.442138671875
8,76208,1.442138671875
9,87208,1.4397216796874999
10,98208,1.4348876953124998
11,109208,1.4429443359374998
12,120208,1.4364990234375
13,131208,1.4413330078125
14,142208,1.4429443359374998
15,153208,1.4429443359374998
16,164208,1.4413330078125
17,175208,1.4429443359374998
18,186208,1.4397216796874999
19,197208,1.4389160156249998
20,208208,1.44052734375
21,219208,1.4356933593749999
22,230208,1.4397216796874999
23,241210,1.4413330078125
24,252210,1.432470703125
25,263210,1.4356933593749999
26,274210,1.4356933593749999
27,285210,1.4381103515625
28,296210,1.442138671875
29,307210,1.4332763671875
30,318210,1.4397216796874999
31,329210,1.4381103515625
32,340210,1.4364990234375
33,351210,1.4389160156249998
34,362210,1.4356933593749999
35,373210,1.4445556640625
36,384210,1.4308593749999998
37,395210,1.4397216796874999
38,406210,1.442138671875
39,417210,1.4364990234375
40,428210,1.4397216796874999
41,439210,1.44052734375
42,450210,1.4381103515625
43,461210,1.4413330078125
44,472210,1.4397216796874999
45,483210,1.4356933593749999
46,494210,1.4413330078125
47,505210,1.4364990234375
48,516210,1.4348876953124998
49,527210,1.4364990234375
50,538210,1.4373046875
51,549210,1.4389160156249998
52,560210,1.4413330078125
53,571210,1.4397216796874999
54,582210,1.4389160156249998
55,593210,1.4397216796874999
56,604210,1.4364990234375
57,615210,1.442138671875
58,626210,1.4348876953124998
59,637210,1.4389160156249998
60,648210,1.4356933593749999
61,659210,1.4381103515625
62,670210,1.4364990234375
63,681210,1.4356933593749999
64,692210,1.4381103515625
65,703210,1.4397216796874999
66,714210,1.4389160156249998
67,725210,1.4413330078125
68,736210,1.4381103515625
69,747210,1.4356933593749999
70,758210,1.4356933593749999
71,769210,1.4308593749999998
72,780210,1.4364990234375
73,791210,1.4381103515625
74,802210,1.4397216796874999
75,813210,1.4381103515625
76,824210,1.4397216796874999
77,835210,1.43408203125
78,846210,1.4364990234375
79,857210,1.44052734375
80,868210,1.432470703125
81,879210,1.4389160156249998
82,890210,1.4381103515625
83,901210,1.4356933593749999
84,912210,1.4389160156249998
85,923210,1.4413330078125
86,934210,1.4413330078125
87,945210,1.4364990234375
88,956210,1.4356933593749999
89,967210,1.4356933593749999
90,978210,1.4356933593749999
91,989210,1.4364990234375
92,1000210,1.4389160156249998
93,1011210,1.4356933593749999
94,1022210,1.4397216796874999
95,1033210,1.4348876953124998
96,1044210,1.4389160156249998
97,1055210,1.44052734375
98,1066210,1.4381103515625
99,1077210,1.4381103515625
100,1088210,1.4381103515625
101,1099210,1.4389160156249998
