Sensor Sample rate (Hz):,100.0,
,,
Sample No.,Timestamp (us),Sensor Voltage from Potentiometer (V)
1,0,1.4445556640625
2,10000,1.41796875
3,20000,1.4389160156249998
4,30000,1.4364990234375
5,40000,1.4397216796874999
6,50000,1.4364990234375
7,60000,1.4381103515625
8,70000,1.4429443359374998
9,79996,1.4381103515625
10,90000,1.4373046875
11,100000,1.4364990234375
12,110000,1.4364990234375
13,120000,1.4381103515625
14,130000,1.4364990234375
15,140000,1.4389160156249998
16,150000,1.4364990234375
17,160000,1.4389160156249998
18,170000,1.4364990234375
19,180000,1.4364990234375
20,190000,1.4397216796874999
21,200000,1.4364990234375
22,210000,1.4364990234375
23,220000,1.4364990234375
24,230000,1.4397216796874999
25,240000,1.4381103515625
26,250000,1.4381103515625
27,259996,1.4364990234375
28,270000,1.4389160156249998
29,280000,1.4381103515625
30,290000,1.4381103515625
31,300000,1.4348876953124998
32,310000,1.4381103515625
33,320000,1.4389160156249998
34,330000,1.4381103515625
35,340000,1.4364990234375
36,350000,1.4389160156249998
37,360000,1.4389160156249998
38,370000,1.4389160156249998
39,380000,1.4381103515625
40,390000,1.4381103515625
41,400000,1.4356933593749999
42,410000,1.4364990234375
43,420000,1.4389160156249998
44,430000,1.4381103515625
45,440000,1.4397216796874999
46,450000,1.4364990234375
47,460000,1.4389160156249998
48,470000,1.4356933593749999
49,480000,1.4364990234375
50,490000,1.4389160156249998
51,500000,1.4397216796874999
52,510000,1.4364990234375
53,520000,1.4364990234375
54,530000,1.4364990234375
55,540000,1.4389160156249998
56,550000,1.4413330078125
57,559996,1.4381103515625
58,570000,1.4364990234375
59,580000,1.4356933593749999
60,590000,1.4381103515625
61,599996,1.4364990234375
62,610000,1.4348876953124998
63,620000,1.4364990234375
64,630000,1.4348876953124998
65,640000,1.4389160156249998
66,650000,1.4364990234375
67,660000,1.4389160156249998
68,670000,1.4389160156249998
69,680000,1.4381103515625
70,690000,1.4364990234375
71,699996,1.4389160156249998
72,710000,1.4389160156249998
73,720000,1.4381103515625
74,730000,1.4348876953124998
75,740000,1.4373046875
76,750000,1.4364990234375
77,760000,1.4381103515625
78,770000,1.4364990234375
79,780000,1.4364990234375
80,790000,1.4389160156249998
81,800000,1.44052734375
82,810000,1.4389160156249998
83,820000,1.4364990234375
84,830000,1.4389160156249998
85,840000,1.4364990234375
86,850000,1.4364990234375
87,860000,1.4381103515625
88,870000,1.4389160156249998
89,880000,1.4364990234375
90,890000,1.4381103515625
91,900000,1.4364990234375
92,910000,1.4389160156249998
93,920000,1.4364990234375
94,930000,1.4381103515625
95,939996,1.4364990234375
96,950000,1.4364990234375
97,960000,1.4389160156249998
98,970000,1.4356933593749999
99,980000,1.4364990234375
100,990000,1.4364990234375
101,1000000,1.4364990234375
102,1010000,1.4389160156249998
103,1020000,1.4381103515625
104,1030000,1.4356933593749999
105,1040000,1.4356933593749999
106,1050000,1.4381103515625
107,1060000,1.4364990234375
108,1070000,1.4356933593749999
109,1080000,1.4389160156249998
110,1090000,1.4364990234375
111,1100000,1.4389160156249998
112,1110000,1.4381103515625
113,1120000,1.4381103515625
114,1130000,1.4397216796874999
115,1140000,1.4389160156249998
116,1150000,1.4381103515625
117,1159996,1.4364990234375
118,1170000,1.4364990234375
119,1180000,1.4381103515625
120,1190000,1.4389160156249998
121,1199996,1.4364990234375
